FFT Length,65536
Record Length,32768
FFT Sample Rate,+5.000000E+06,
Delta Frequency,+7.629395E+01,
Start Frequency,+0.000000E+00,
Stop Frequency,+2.500000E+06,
Vertical Units,F1:,Real part,Vrms,Imaginary part,Vrms,Magnitude,dBV,
Model,SDS814X HD
Serial Number,SDS08A0Q809397
Software Version,3.8.12.1.1.3.8
SourceF1:
Frequency,Real part,Imaginary part,Magnitude,Angle
+2.151031E+06,+2.433046E-07,-4.343391E-07,-1.260582E+02,-1.060177E+00
+2.151108E+06,-1.125218E-07,+8.346496E-07,-1.214917E+02,+1.704802E+00
+2.151184E+06,+2.699262E-07,-5.494146E-07,-1.242630E+02,-1.114135E+00
+2.151260E+06,-3.461240E-07,-1.636665E-07,-1.283390E+02,-2.699896E+00
+2.151337E+06,+4.441575E-08,+6.913309E-07,-1.231884E+02,+1.506638E+00
+2.151413E+06,+3.612132E-07,-7.505828E-07,-1.215873E+02,-1.122266E+00
+2.151489E+06,-8.609460E-07,+8.853458E-08,-1.212548E+02,+3.039119E+00
+2.151566E+06,+1.132995E-06,-3.428877E-07,-1.185348E+02,-2.938755E-01
+2.151642E+06,-6.040118E-07,+1.401400E-06,-1.163288E+02,+1.977743E+00
+2.151718E+06,+1.493192E-09,-1.409281E-06,-1.170200E+02,-1.569737E+00
+2.151794E+06,-1.798575E-07,+8.222968E-07,-1.214965E+02,+1.786131E+00
+2.151871E+06,+2.017610E-07,-1.748928E-07,-1.314694E+02,-7.141848E-01
+2.151947E+06,-3.647064E-07,-4.866525E-07,-1.243198E+02,-2.213925E+00
+2.152023E+06,+7.161025E-07,+4.785007E-07,-1.212973E+02,+5.890643E-01
+2.152100E+06,-5.738362E-07,-8.354169E-08,-1.247332E+02,-2.997024E+00
+2.152176E+06,+4.500453E-07,-4.521516E-08,-1.268913E+02,-1.001320E-01
+2.152252E+06,-4.344710E-07,+2.333207E-07,-1.261403E+02,+2.648767E+00
+2.152328E+06,+2.201240E-07,-4.739679E-07,-1.256368E+02,-1.136009E+00
+2.152405E+06,+4.193292E-07,+8.151580E-08,-1.273878E+02,+1.920011E-01
+2.152481E+06,-3.915919E-07,+4.475573E-07,-1.245142E+02,+2.289600E+00
+2.152557E+06,-2.787161E-07,-1.440859E-07,-1.300681E+02,-2.664467E+00
+2.152634E+06,+1.697190E-07,-1.106104E-07,-1.338680E+02,-5.775880E-01
+2.152710E+06,-1.245579E-07,-3.386343E-07,-1.288543E+02,-1.923261E+00
+2.152786E+06,+3.226112E-07,+6.745329E-07,-1.225253E+02,+1.124681E+00
+2.152863E+06,-2.418682E-07,-2.901996E-07,-1.284553E+02,-2.265606E+00
+2.152939E+06,-1.066364E-07,-2.492574E-07,-1.313371E+02,-1.975050E+00
+2.153015E+06,+4.894465E-07,+2.268698E-08,-1.261966E+02,+4.631916E-02
+2.153091E+06,-7.429956E-08,+1.370117E-07,-1.361453E+02,+2.067698E+00
+2.153168E+06,-5.557497E-07,+3.837530E-07,-1.234092E+02,+2.537261E+00
+2.153244E+06,-8.749651E-08,-5.220696E-07,-1.255251E+02,-1.736849E+00
+2.153320E+06,+7.919393E-07,+6.954608E-07,-1.195435E+02,+7.206250E-01
+2.153397E+06,-6.155698E-07,-1.168614E-06,-1.175831E+02,-2.055616E+00
+2.153473E+06,+9.432508E-07,+2.418321E-07,-1.202310E+02,+2.509757E-01
+2.153549E+06,-7.531954E-07,+1.463070E-06,-1.156737E+02,+2.046217E+00
+2.153625E+06,-5.530878E-07,-1.168903E-06,-1.177670E+02,-2.012749E+00
+2.153702E+06,+9.107445E-07,-5.074484E-08,-1.207986E+02,-5.566042E-02
+2.153778E+06,-6.943994E-08,+3.279962E-08,-1.422932E+02,+2.700313E+00
+2.153854E+06,-4.198889E-07,+1.339703E-07,-1.271163E+02,+2.832741E+00
+2.153931E+06,+3.152423E-07,+1.034633E-07,-1.295828E+02,+3.171257E-01
+2.154007E+06,-7.946345E-08,-4.419260E-07,-1.269548E+02,-1.748707E+00
+2.154083E+06,-1.776379E-08,+6.388934E-07,-1.238881E+02,+1.598593E+00
+2.154160E+06,-2.461647E-07,-5.686049E-07,-1.241577E+02,-1.979362E+00
+2.154236E+06,+5.575190E-07,+6.376392E-07,-1.214423E+02,+8.523353E-01
+2.154312E+06,-4.430559E-07,-1.029010E-06,-1.190130E+02,-1.977371E+00
+2.154388E+06,+1.751859E-07,+9.390247E-07,-1.203979E+02,+1.386355E+00
+2.154465E+06,-1.842888E-07,-2.275398E-07,-1.306683E+02,-2.251556E+00
+2.154541E+06,-1.805190E-07,-7.893588E-08,-1.341097E+02,-2.729374E+00
+2.154617E+06,+6.348106E-07,-1.008518E-07,-1.238389E+02,-1.575524E-01
+2.154694E+06,-6.908176E-07,+3.606876E-07,-1.221658E+02,+2.660408E+00
+2.154770E+06,+5.864262E-07,-2.943042E-07,-1.236602E+02,-4.651349E-01
+2.154846E+06,-3.130670E-07,-1.692421E-08,-1.300746E+02,-3.087586E+00
+2.154922E+06,+2.542787E-07,+1.183386E-07,-1.310424E+02,+4.355776E-01
+2.154999E+06,+2.298071E-07,+2.480704E-07,-1.294176E+02,+8.235970E-01
+2.155075E+06,-4.530018E-07,-1.353273E-07,-1.265068E+02,-2.851297E+00
+2.155151E+06,-3.486989E-07,-2.955591E-07,-1.267997E+02,-2.438490E+00
+2.155228E+06,+5.475333E-07,-2.522598E-09,-1.252317E+02,-4.607171E-03
+2.155304E+06,+1.177017E-07,+1.102212E-07,-1.358499E+02,+7.525893E-01
+2.155380E+06,-6.042416E-07,+4.802872E-07,-1.222491E+02,+2.469994E+00
+2.155457E+06,+3.189806E-07,-7.201772E-07,-1.220733E+02,-1.153846E+00
+2.155533E+06,-5.291228E-08,+1.792696E-07,-1.345671E+02,+1.857802E+00
+2.155609E+06,+6.488782E-07,+1.206919E-07,-1.236090E+02,+1.838993E-01
+2.155685E+06,-1.493544E-06,-4.764184E-08,-1.165112E+02,-3.109705E+00
+2.155762E+06,+1.658120E-06,-2.096781E-07,-1.155388E+02,-1.257877E-01
+2.155838E+06,-9.995775E-07,+4.762589E-07,-1.191152E+02,+2.696954E+00
+2.155914E+06,+2.429697E-07,-2.048015E-07,-1.299577E+02,-7.003631E-01
+2.155991E+06,-2.388546E-09,-2.075577E-07,-1.336566E+02,-1.582304E+00
+2.156067E+06,+1.014992E-07,+3.392263E-07,-1.290178E+02,+1.280066E+00
+2.156143E+06,-3.445954E-07,-3.250377E-07,-1.264899E+02,-2.385393E+00
+2.156219E+06,+6.554737E-07,+2.647423E-07,-1.230126E+02,+3.838594E-01
+2.156296E+06,-2.308145E-07,-4.462452E-08,-1.325754E+02,-2.950614E+00
+2.156372E+06,-7.301719E-07,-1.403190E-07,-1.225740E+02,-2.951735E+00
+2.156448E+06,+9.607295E-07,+1.293644E-07,-1.202699E+02,+1.338471E-01
+2.156525E+06,-6.000771E-07,-1.636839E-07,-1.241242E+02,-2.875299E+00
+2.156601E+06,+2.803348E-07,+3.866136E-08,-1.309646E+02,+1.370469E-01
+2.156677E+06,-6.076530E-08,+2.769710E-07,-1.309471E+02,+1.786767E+00
+2.156754E+06,+3.620171E-07,-4.468314E-07,-1.248055E+02,-8.898745E-01
+2.156830E+06,-5.067881E-07,+2.139160E-07,-1.251914E+02,+2.742180E+00
+2.156906E+06,+1.090004E-07,+4.003689E-07,-1.276403E+02,+1.304989E+00
+2.156982E+06,-1.805676E-07,-7.926174E-07,-1.217990E+02,-1.794785E+00
+2.157059E+06,+6.588467E-07,+7.332863E-07,-1.201243E+02,+8.388189E-01
+2.157135E+06,-8.311765E-07,-2.210139E-07,-1.213094E+02,-2.881702E+00
+2.157211E+06,+1.570486E-07,-2.018295E-07,-1.318443E+02,-9.095369E-01
+2.157288E+06,+4.875638E-07,-2.769373E-07,-1.250250E+02,-5.165594E-01
+2.157364E+06,-7.728935E-08,+7.195428E-07,-1.228091E+02,+1.677801E+00
+2.157440E+06,-5.526677E-07,-5.636999E-07,-1.220537E+02,-2.346313E+00
+2.157516E+06,+5.308255E-07,-1.773876E-07,-1.250412E+02,-3.225061E-01
+2.157593E+06,-1.165373E-07,+1.106617E-06,-1.190722E+02,+1.675719E+00
+2.157669E+06,-3.834173E-07,-1.080698E-06,-1.188110E+02,-1.911729E+00
+2.157745E+06,+4.623440E-07,+3.169234E-07,-1.250279E+02,+6.009083E-01
+2.157822E+06,+1.678126E-08,+3.849934E-07,-1.282827E+02,+1.527236E+00
+2.157898E+06,-5.913720E-07,-2.564110E-07,-1.238146E+02,-2.732472E+00
+2.157974E+06,+1.065958E-06,+3.330914E-08,-1.194410E+02,+3.123791E-02
+2.158051E+06,-5.357057E-07,+1.392792E-08,-1.254185E+02,+3.115599E+00
+2.158127E+06,-5.585977E-07,-3.725520E-07,-1.234599E+02,-2.553400E+00
+2.158203E+06,+8.603873E-07,+3.828706E-07,-1.205215E+02,+4.186864E-01
+2.158279E+06,-7.956378E-07,+2.025614E-07,-1.217129E+02,+2.892299E+00
+2.158356E+06,+6.750179E-07,-7.089381E-07,-1.201852E+02,-8.099028E-01
+2.158432E+06,-2.370925E-07,+1.405235E-07,-1.311942E+02,+2.606562E+00
+2.158508E+06,+4.389991E-08,+2.086282E-07,-1.334244E+02,+1.363400E+00
+2.158585E+06,-3.521857E-07,+2.590241E-07,-1.271867E+02,+2.507452E+00
+2.158661E+06,+4.534307E-07,-4.429348E-07,-1.239600E+02,-7.736893E-01
+2.158737E+06,-6.685597E-07,+7.763604E-07,-1.197893E+02,+2.281726E+00
+2.158813E+06,+1.002781E-06,-9.744103E-07,-1.170884E+02,-7.710502E-01
+2.158890E+06,-4.670818E-07,+4.310039E-07,-1.239369E+02,+2.396345E+00
+2.158966E+06,-2.721785E-07,+1.914159E-07,-1.295577E+02,+2.528673E+00
+2.159042E+06,+2.582230E-07,-4.491594E-07,-1.257118E+02,-1.049035E+00
+2.159119E+06,-2.509420E-07,+4.616362E-07,-1.255897E+02,+2.068707E+00
+2.159195E+06,+6.343082E-07,-6.323978E-07,-1.209568E+02,-7.838901E-01
+2.159271E+06,-3.043234E-07,+8.356449E-07,-1.210187E+02,+1.920045E+00
+2.159348E+06,-4.809535E-07,-8.539984E-07,-1.201744E+02,-2.083701E+00
+2.159424E+06,+4.698255E-07,+5.884833E-07,-1.224638E+02,+8.970521E-01
+2.159500E+06,-1.461295E-07,-1.492582E-07,-1.336020E+02,-2.345603E+00
+2.159576E+06,+2.327405E-07,-1.954292E-08,-1.326320E+02,-8.377223E-02
+2.159653E+06,-3.079924E-07,+2.891999E-08,-1.301911E+02,+3.047969E+00
+2.159729E+06,-6.868824E-08,+3.002272E-08,-1.425031E+02,+2.729529E+00
+2.159805E+06,+3.802356E-07,-3.084202E-08,-1.283705E+02,-8.093573E-02
+2.159882E+06,-1.956202E-07,-2.356191E-07,-1.302787E+02,-2.263706E+00
+2.159958E+06,-2.073136E-08,+7.270779E-07,-1.227649E+02,+1.599302E+00
+2.160034E+06,+4.187934E-07,-6.989712E-07,-1.217787E+02,-1.030997E+00
+2.160110E+06,-3.741812E-07,+3.280603E-07,-1.260619E+02,+2.421777E+00
+2.160187E+06,-3.603822E-07,-1.147936E-07,-1.284450E+02,-2.833221E+00
+2.160263E+06,+3.508191E-07,-2.618116E-07,-1.271756E+02,-6.411203E-01
+2.160339E+06,+2.877038E-07,+4.840869E-07,-1.249879E+02,+1.034562E+00
+2.160416E+06,-3.174652E-07,-3.531515E-07,-1.264685E+02,-2.303030E+00
+2.160492E+06,+1.644743E-07,-1.171326E-08,-1.356561E+02,-7.109634E-02
+2.160568E+06,-5.271723E-07,+2.852746E-08,-1.255482E+02,+3.087531E+00
+2.160645E+06,+6.018446E-07,-1.050278E-07,-1.242800E+02,-1.727700E-01
+2.160721E+06,+1.410996E-07,+2.418078E-07,-1.310579E+02,+1.042583E+00
+2.160797E+06,-9.103164E-07,-1.675486E-07,-1.206715E+02,-2.959574E+00
+2.160873E+06,+5.266561E-07,+2.143486E-07,-1.249038E+02,+3.865255E-01
+2.160950E+06,+1.122654E-07,+3.877119E-08,-1.385057E+02,+3.325289E-01
+2.161026E+06,+2.990790E-07,-1.032127E-07,-1.299956E+02,-3.323044E-01
+2.161102E+06,-5.694283E-07,+4.997558E-08,-1.248579E+02,+3.054052E+00
+2.161179E+06,-2.224296E-07,-6.188094E-07,-1.236411E+02,-1.915863E+00
+2.161255E+06,+5.344631E-07,+8.876260E-07,-1.196919E+02,+1.028815E+00
+2.161331E+06,+2.459854E-07,-3.559610E-07,-1.272765E+02,-9.661052E-01
+2.161407E+06,-1.848014E-07,+2.041448E-09,-1.346654E+02,+3.130546E+00
+2.161484E+06,-6.258405E-07,+1.706450E-07,-1.237593E+02,+2.875398E+00
+2.161560E+06,+4.602456E-07,-3.238171E-07,-1.249937E+02,-6.131209E-01
+2.161636E+06,-1.891402E-07,+1.802008E-07,-1.316592E+02,+2.380394E+00
+2.161713E+06,+4.574045E-07,+2.669382E-07,-1.255211E+02,+5.282683E-01
+2.161789E+06,-3.823118E-07,-7.595659E-07,-1.214080E+02,-2.037104E+00
+2.161865E+06,+7.221850E-08,+6.336184E-07,-1.239074E+02,+1.457308E+00
+2.161942E+06,+1.811501E-07,-1.232458E-07,-1.331871E+02,-5.974174E-01
+2.162018E+06,-1.334821E-07,+2.193563E-07,-1.318089E+02,+2.117455E+00
+2.162094E+06,-1.988348E-07,-5.406037E-07,-1.247914E+02,-1.923241E+00
+2.162170E+06,+1.260635E-07,+4.021945E-07,-1.275043E+02,+1.267056E+00
+2.162247E+06,-3.989043E-07,-1.619881E-07,-1.273197E+02,-2.755854E+00
+2.162323E+06,+1.016669E-06,+7.835776E-09,-1.198561E+02,+7.707148E-03
+2.162399E+06,-5.884223E-07,+2.543488E-07,-1.238623E+02,+2.733593E+00
+2.162476E+06,+5.116008E-08,-2.674782E-07,-1.312982E+02,-1.381811E+00
+2.162552E+06,-2.801296E-07,+1.319591E-08,-1.310432E+02,+3.094521E+00
+2.162628E+06,+2.134895E-07,-1.025897E-07,-1.325102E+02,-4.479566E-01
+2.162704E+06,+1.611677E-07,+5.310948E-07,-1.251140E+02,+1.276165E+00
+2.162781E+06,-1.161598E-07,-8.102138E-07,-1.217396E+02,-1.713195E+00
+2.162857E+06,+2.825092E-07,+4.929386E-07,-1.249107E+02,+1.050382E+00
+2.162933E+06,-7.858364E-07,+7.400856E-08,-1.220550E+02,+3.047692E+00
+2.163010E+06,+6.626162E-07,-3.404491E-07,-1.225573E+02,-4.746228E-01
+2.163086E+06,+1.586643E-07,+1.787139E-07,-1.324326E+02,+8.447558E-01
+2.163162E+06,-4.001768E-07,+3.466300E-07,-1.255239E+02,+2.427773E+00
+2.163239E+06,-1.540707E-07,-5.526675E-07,-1.248257E+02,-1.842670E+00
+2.163315E+06,+4.452923E-07,-3.237104E-07,-1.251845E+02,-6.285928E-01
+2.163391E+06,-5.853070E-07,+1.181784E-06,-1.175965E+02,+2.030656E+00
+2.163467E+06,+3.910395E-07,-7.644295E-07,-1.213238E+02,-1.097956E+00
+2.163544E+06,+2.898022E-07,+2.339025E-07,-1.285794E+02,+6.790618E-01
+2.163620E+06,-5.273947E-07,-3.841679E-07,-1.237087E+02,-2.512043E+00
+2.163696E+06,+5.271665E-07,+7.507872E-08,-1.254738E+02,+1.414680E-01
+2.163773E+06,-6.454500E-07,+6.780382E-07,-1.205733E+02,+2.331577E+00
+2.163849E+06,+4.014486E-07,-8.621158E-07,-1.204364E+02,-1.135000E+00
+2.163925E+06,-9.029223E-08,+9.559292E-08,-1.376219E+02,+2.327686E+00
+2.164001E+06,+2.134178E-07,+7.712366E-07,-1.219358E+02,+1.300830E+00
+2.164078E+06,-1.559344E-08,-4.768748E-07,-1.264273E+02,-1.603484E+00
+2.164154E+06,-7.059600E-07,-8.448892E-08,-1.229626E+02,-3.022480E+00
+2.164230E+06,+5.613292E-07,+1.997468E-07,-1.244978E+02,+3.418734E-01
+2.164307E+06,+1.117023E-07,-1.075309E-07,-1.361906E+02,-7.663732E-01
+2.164383E+06,-3.798579E-07,-2.136021E-07,-1.272143E+02,-2.629339E+00
+2.164459E+06,+5.207063E-07,+3.439298E-07,-1.240958E+02,+5.837256E-01
+2.164536E+06,-2.993657E-07,+7.308584E-08,-1.302245E+02,+2.902141E+00
+2.164612E+06,-3.165094E-07,-3.700037E-07,-1.262510E+02,-2.278430E+00
+2.164688E+06,+3.151535E-07,+2.347709E-08,-1.300055E+02,+7.435680E-02
+2.164764E+06,+1.248174E-07,+1.923024E-07,-1.327935E+02,+9.950761E-01
+2.164841E+06,-1.802000E-08,+2.936425E-08,-1.492556E+02,+2.121208E+00
+2.164917E+06,-9.712492E-08,-2.086367E-07,-1.327603E+02,-2.006483E+00
+2.164993E+06,+4.456605E-07,+1.872863E-08,-1.270123E+02,+4.199972E-02
+2.165070E+06,-1.068469E-06,+3.798910E-07,-1.189078E+02,+2.799984E+00
+2.165146E+06,+7.553460E-07,+9.121756E-10,-1.224371E+02,+1.207626E-03
+2.165222E+06,-3.190100E-08,-5.413523E-07,-1.253153E+02,-1.629657E+00
+2.165298E+06,-1.593147E-07,+9.946721E-08,-1.345253E+02,+2.583465E+00
+2.165375E+06,+1.420381E-07,+3.458730E-07,-1.285448E+02,+1.181129E+00
+2.165451E+06,+3.421228E-07,-2.518224E-07,-1.274361E+02,-6.345187E-01
+2.165527E+06,-6.660744E-07,+3.592832E-08,-1.235169E+02,+3.087704E+00
+2.165604E+06,+2.045265E-08,+2.043799E-08,-1.507778E+02,+7.850395E-01
+2.165680E+06,-1.808661E-07,-3.048651E-07,-1.290082E+02,-2.106250E+00
+2.165756E+06,+9.274301E-07,+7.970096E-07,-1.182526E+02,+7.099113E-01
+2.165833E+06,-4.418561E-07,-5.434188E-07,-1.230933E+02,-2.253477E+00
+2.165909E+06,+1.877604E-07,+1.079108E-07,-1.332884E+02,+5.216284E-01
+2.165985E+06,-6.334369E-07,-3.103472E-07,-1.230316E+02,-2.686024E+00
+2.166061E+06,+5.792481E-07,+7.733078E-07,-1.202987E+02,+9.279019E-01
+2.166138E+06,-6.164222E-07,-6.879233E-07,-1.206894E+02,-2.301432E+00
+2.166214E+06,+6.342294E-07,-6.433895E-08,-1.239106E+02,-1.010984E-01
+2.166290E+06,-1.881352E-07,+2.604353E-07,-1.298623E+02,+2.196390E+00
+2.166367E+06,+1.271935E-08,-1.070030E-08,-1.555865E+02,-6.993989E-01
+2.166443E+06,-6.017027E-08,+7.099042E-08,-1.406248E+02,+2.273885E+00
+2.166519E+06,+2.407008E-07,+7.657061E-08,-1.319518E+02,+3.079924E-01
+2.166595E+06,-6.780201E-07,-7.697151E-07,-1.197791E+02,-2.292942E+00
+2.166672E+06,+6.444831E-07,+1.164345E-06,-1.175177E+02,+1.065258E+00
+2.166748E+06,-3.621019E-07,-7.922447E-07,-1.211989E+02,-1.999504E+00
+2.166824E+06,+2.282328E-07,-1.737159E-07,-1.308477E+02,-6.505893E-01
+2.166901E+06,+2.155788E-07,+6.971756E-07,-1.227366E+02,+1.270905E+00
+2.166977E+06,-9.723256E-07,+1.781528E-07,-1.201004E+02,+2.960379E+00
+2.167053E+06,+7.770990E-07,-1.149300E-06,-1.171562E+02,-9.762573E-01
+2.167130E+06,+1.119092E-07,+7.176260E-07,-1.227777E+02,+1.416099E+00
+2.167206E+06,-2.382371E-08,-8.861143E-08,-1.407471E+02,-1.833441E+00
+2.167282E+06,-1.653832E-07,+3.155820E-07,-1.289639E+02,+2.053504E+00
+2.167358E+06,-1.065712E-07,-1.354349E-07,-1.352724E+02,-2.237486E+00
+2.167435E+06,+1.050259E-07,-8.200068E-08,-1.375069E+02,-6.629027E-01
+2.167511E+06,-1.581653E-07,+1.251815E-09,-1.360175E+02,+3.133678E+00
+2.167587E+06,+9.224610E-08,-4.432226E-07,-1.268834E+02,-1.365600E+00
+2.167664E+06,+1.277425E-07,+7.453860E-07,-1.224267E+02,+1.401067E+00
+2.167740E+06,+4.532279E-08,-3.804501E-07,-1.283328E+02,-1.452226E+00
+2.167816E+06,-1.071651E-07,+8.998763E-08,-1.370814E+02,+2.443103E+00
+2.167892E+06,-5.342544E-07,+6.592686E-08,-1.253794E+02,+3.018814E+00
+2.167969E+06,+9.302410E-07,-2.322804E-07,-1.203654E+02,-2.446955E-01
+2.168045E+06,-4.101423E-07,-2.267274E-07,-1.265832E+02,-2.636601E+00
+2.168121E+06,+4.299914E-07,+8.347372E-07,-1.205469E+02,+1.095124E+00
+2.168198E+06,-9.469968E-07,-7.829096E-07,-1.182109E+02,-2.450765E+00
+2.168274E+06,+8.451600E-07,+3.661143E-07,-1.207143E+02,+4.087866E-01
+2.168350E+06,-4.352011E-07,-2.858895E-07,-1.256682E+02,-2.560373E+00
+2.168427E+06,+2.777108E-07,+4.361765E-07,-1.257288E+02,+1.003832E+00
+2.168503E+06,-9.255189E-07,-4.229458E-08,-1.206632E+02,-3.095926E+00
+2.168579E+06,+1.161653E-06,-7.478965E-07,-1.171924E+02,-5.720193E-01
+2.168655E+06,-1.295326E-07,+9.445876E-07,-1.204142E+02,+1.707078E+00
+2.168732E+06,-2.118288E-07,-2.818576E-07,-1.290547E+02,-2.215286E+00
+2.168808E+06,-4.399112E-07,-1.081935E-07,-1.268776E+02,-2.900435E+00
+2.168884E+06,+3.119527E-07,+7.204807E-08,-1.298925E+02,+2.269784E-01
+2.168961E+06,+4.905057E-08,-2.953185E-07,-1.304760E+02,-1.406205E+00
+2.169037E+06,+4.633768E-07,-1.257732E-07,-1.263726E+02,-2.650418E-01
+2.169113E+06,-2.859232E-07,+6.730467E-07,-1.227185E+02,+1.972514E+00
+2.169189E+06,-4.560330E-07,-1.874876E-08,-1.268127E+02,-3.100503E+00
+2.169266E+06,+3.991994E-07,-4.491414E-07,-1.244239E+02,-8.442005E-01
+2.169342E+06,-2.725544E-07,+1.207249E-07,-1.305129E+02,+2.724627E+00
+2.169418E+06,+1.272801E-07,-3.466669E-07,-1.286526E+02,-1.218922E+00
+2.169495E+06,+1.999801E-07,+5.253191E-07,-1.250038E+02,+1.207053E+00
+2.169571E+06,-1.024571E-07,+4.098555E-07,-1.274841E+02,+1.815760E+00
+2.169647E+06,-1.132943E-07,-1.118309E-06,-1.189844E+02,-1.671760E+00
+2.169724E+06,+1.391052E-08,+7.607935E-07,-1.223732E+02,+1.552514E+00
+2.169800E+06,+9.750695E-08,-3.353682E-07,-1.291371E+02,-1.287851E+00
+2.169876E+06,-1.524582E-07,+4.196938E-09,-1.363337E+02,+3.114071E+00
+2.169952E+06,+9.416244E-09,+2.885395E-07,-1.307913E+02,+1.538174E+00
+2.170029E+06,+3.155665E-07,-1.792017E-07,-1.288043E+02,-5.164616E-01
+2.170105E+06,-3.675071E-07,+3.340293E-07,-1.260794E+02,+2.403879E+00
+2.170181E+06,+2.289304E-07,-5.125759E-07,-1.250149E+02,-1.150751E+00
+2.170258E+06,+2.052582E-07,+2.367053E-07,-1.300806E+02,+8.564317E-01
+2.170334E+06,-8.773770E-07,+1.711111E-08,-1.211346E+02,+3.122092E+00
+2.170410E+06,+8.378219E-07,-8.658426E-08,-1.214908E+02,-1.029789E-01
+2.170486E+06,-4.399038E-09,+7.653597E-08,-1.423084E+02,+1.628210E+00
+2.170563E+06,-2.566252E-07,-4.969183E-08,-1.316542E+02,-2.950324E+00
+2.170639E+06,-1.683706E-07,+3.951193E-07,-1.273408E+02,+1.973620E+00
+2.170715E+06,-2.296804E-07,-4.736578E-07,-1.255736E+02,-2.022297E+00
+2.170792E+06,+5.668755E-07,-6.916445E-07,-1.209706E+02,-8.842147E-01
+2.170868E+06,+8.180424E-08,+9.719023E-07,-1.202169E+02,+1.486825E+00
+2.170944E+06,+3.634563E-08,+4.522591E-08,-1.447284E+02,+8.938360E-01
+2.171021E+06,-5.657820E-07,-3.212935E-08,-1.249330E+02,-3.084866E+00
+2.171097E+06,+1.084857E-07,-2.704974E-07,-1.307090E+02,-1.189377E+00
+2.171173E+06,+4.606880E-07,-5.760215E-07,-1.226437E+02,-8.961921E-01
+2.171249E+06,-4.095636E-07,+1.000558E-06,-1.193224E+02,+1.959324E+00
+2.171326E+06,+1.577305E-07,-2.959003E-07,-1.294910E+02,-1.081058E+00
+2.171402E+06,-4.134602E-07,-3.335729E-07,-1.254941E+02,-2.462729E+00
+2.171478E+06,+9.801768E-07,+6.121634E-07,-1.187436E+02,+5.582713E-01
+2.171555E+06,-4.473874E-07,-3.602676E-07,-1.248155E+02,-2.463647E+00
+2.171631E+06,-7.267092E-07,+3.470340E-07,-1.218806E+02,+2.696073E+00
+2.171707E+06,+2.525535E-07,-1.203048E-06,-1.182070E+02,-1.363873E+00
+2.171783E+06,+8.877929E-07,+1.359921E-06,-1.157880E+02,+9.924366E-01
+2.171860E+06,-6.170291E-07,-4.166830E-07,-1.225622E+02,-2.547633E+00
+2.171936E+06,-6.936039E-08,+1.947824E-08,-1.428481E+02,+2.867818E+00
+2.172012E+06,+3.176125E-07,-1.823252E-07,-1.287251E+02,-5.211195E-01
+2.172089E+06,-9.092036E-07,+1.598228E-07,-1.206946E+02,+2.967587E+00
+2.172165E+06,+1.383966E-06,-3.847262E-07,-1.168542E+02,-2.711422E-01
+2.172241E+06,-8.330808E-07,+6.804082E-07,-1.193667E+02,+2.456729E+00
+2.172318E+06,+2.358243E-07,-2.259239E-07,-1.297202E+02,-7.639604E-01
+2.172394E+06,-3.427646E-07,-1.916563E-07,-1.281186E+02,-2.631753E+00
+2.172470E+06,+3.904055E-07,-6.271392E-07,-1.226303E+02,-1.013984E+00
+2.172546E+06,+2.574670E-07,+1.217817E-06,-1.180985E+02,+1.362448E+00
+2.172623E+06,-5.720239E-07,-4.101023E-07,-1.230505E+02,-2.519593E+00
+2.172699E+06,+2.237183E-07,-1.079779E-07,-1.320965E+02,-4.496723E-01
+2.172775E+06,-1.574817E-07,-2.331218E-07,-1.310157E+02,-2.164913E+00
+2.172852E+06,-1.459424E-07,+3.496771E-08,-1.364740E+02,+2.906426E+00
+2.172928E+06,+6.457374E-07,+6.829564E-07,-1.205384E+02,+8.134026E-01
+2.173004E+06,-3.865929E-07,-6.156843E-07,-1.227694E+02,-2.131484E+00
+2.173080E+06,+1.699368E-07,+3.189269E-07,-1.288408E+02,+1.081224E+00
+2.173157E+06,-1.160556E-07,-1.455200E-07,-1.346036E+02,-2.244025E+00
+2.173233E+06,+1.574771E-07,-4.360659E-07,-1.266766E+02,-1.224240E+00
+2.173309E+06,-8.739991E-07,+3.053590E-08,-1.211645E+02,+3.106669E+00
+2.173386E+06,+8.964105E-07,+3.709122E-07,-1.202635E+02,+3.923246E-01
+2.173462E+06,-9.812680E-08,-3.174393E-08,-1.397320E+02,-2.828719E+00
+2.173538E+06,-2.667398E-07,-2.868373E-08,-1.314283E+02,-3.034470E+00
+2.173615E+06,+3.882904E-07,+3.447924E-07,-1.256920E+02,+7.261319E-01
+2.173691E+06,-6.206637E-07,-2.821116E-07,-1.233272E+02,-2.714976E+00
+2.173767E+06,+2.689222E-07,-3.935223E-07,-1.264363E+02,-9.713174E-01
+2.173843E+06,+3.480637E-07,+3.795814E-07,-1.257638E+02,+8.286858E-01
+2.173920E+06,-3.569186E-07,-1.335376E-07,-1.283796E+02,-2.783576E+00
+2.173996E+06,+4.908768E-07,+4.853538E-07,-1.232191E+02,+7.797408E-01
+2.174072E+06,-8.027894E-07,+6.154097E-09,-1.219077E+02,+3.133927E+00
+2.174149E+06,+4.889980E-07,-6.347609E-07,-1.219244E+02,-9.143881E-01
+2.174225E+06,+2.310229E-07,-4.901492E-08,-1.325357E+02,-2.090647E-01
+2.174301E+06,-8.814941E-08,+8.115363E-07,-1.217629E+02,+1.678993E+00
